batter,bowler,runs,balls,fours,sixes,dismissals
RV Uthappa,MS Gony,39,34,4,2,0
RV Uthappa,Mandeep Singh,5,3,1,0,0
RV Uthappa,Mohammad Hafeez,5,3,1,0,0
RV Uthappa,Mohammed Shami,52,40,6,1,2
RV Uthappa,Mohammed Siraj,60,38,10,2,1
RV Uthappa,Mujeeb Ur Rahman,13,5,3,0,0
RV Uthappa,Mustafizur Rahman,4,5,0,0,0
RV Uthappa,NJ Rimmington,1,1,0,0,0
RV Uthappa,NLTC Perera,10,10,2,0,2
RV Uthappa,NM Coulter-Nile,20,20,4,0,0
RV Uthappa,Navdeep Saini,20,19,3,0,0
RV Uthappa,P Amarnath,6,5,1,0,0
RV Uthappa,P Awana,37,29,5,0,2
RV Uthappa,P Kumar,56,44,6,2,1
RV Uthappa,P Negi,24,30,2,0,1
RV Uthappa,P Sahu,6,4,1,0,1
RV Uthappa,PJ Cummins,24,16,2,2,2
RV Uthappa,PJ Sangwan,10,16,0,0,2
RV Uthappa,PP Chawla,43,44,4,0,2
RV Uthappa,PP Ojha,38,41,2,1,0
RV Uthappa,PV Tambe,12,10,1,0,0
RV Uthappa,PVD Chameera,13,7,1,1,0
RV Uthappa,PWH de Silva,8,5,0,1,1
RV Uthappa,R Ashwin,123,94,7,7,6
RV Uthappa,R Bhatia,38,25,0,4,0
RV Uthappa,R Dhawan,12,12,0,1,0
RV Uthappa,R McLaren,2,2,0,0,0
RV Uthappa,R Tewatia,19,12,0,2,1
RV Uthappa,R Vinay Kumar,65,41,8,3,0
RV Uthappa,RA Jadeja,65,58,4,3,3
RV Uthappa,RA Tripathi,6,3,1,0,0
RV Uthappa,RG More,25,16,1,0,0
RV Uthappa,RJ Harris,37,17,2,3,1
RV Uthappa,RN ten Doeschate,2,3,0,0,0
RV Uthappa,RP Meredith,10,7,2,0,0
RV Uthappa,RP Singh,37,32,2,2,0
RV Uthappa,RR Powar,6,4,1,0,0
RV Uthappa,RS Gavaskar,3,2,0,0,0
RV Uthappa,Rashid Khan,64,41,4,4,2
RV Uthappa,Ravi Bishnoi,10,9,1,0,1
RV Uthappa,S Aravind,18,8,2,1,0
RV Uthappa,S Badree,0,1,0,0,1
RV Uthappa,S Dhawan,4,2,1,0,0
RV Uthappa,S Gopal,30,15,0,4,0
RV Uthappa,S Kaul,35,30,4,0,1
RV Uthappa,S Lamichhane,5,2,1,0,0
RV Uthappa,S Midhun,8,3,1,0,0
RV Uthappa,S Nadeem,60,42,5,2,2
RV Uthappa,S Sreesanth,51,18,1,6,0
RV Uthappa,S Tyagi,5,4,1,0,0
RV Uthappa,SA Abbott,9,6,1,0,0
RV Uthappa,SB Jakati,15,11,2,0,1
RV Uthappa,SB Joshi,2,6,0,0,0
RV Uthappa,SB Styris,0,2,0,0,1
RV Uthappa,SC Ganguly,5,6,0,0,0
RV Uthappa,SJ Srivastava,8,6,2,0,0
RV Uthappa,SK Raina,17,14,2,0,0
RV Uthappa,SK Trivedi,45,35,5,1,0
RV Uthappa,SK Warne,35,23,5,1,3
RV Uthappa,SL Malinga,76,75,9,2,1
RV Uthappa,SM Curran,1,1,0,0,0
RV Uthappa,SMSM Senanayake,5,6,0,0,1
RV Uthappa,SN Thakur,9,9,1,0,0
RV Uthappa,SP Narine,18,18,0,1,1
RV Uthappa,SR Tendulkar,18,9,3,0,0
RV Uthappa,SR Watson,64,53,11,0,1
RV Uthappa,ST Jayasuriya,18,8,2,1,0
RV Uthappa,STR Binny,20,22,1,1,1
RV Uthappa,SW Tait,2,6,0,0,1
RV Uthappa,Sandeep Sharma,69,56,10,1,2
RV Uthappa,Shahbaz Ahmed,6,5,0,0,0
RV Uthappa,Shahid Afridi,6,8,1,0,1
RV Uthappa,Shakib Al Hasan,44,31,3,3,0
RV Uthappa,Shivam Mavi,17,10,2,1,0
RV Uthappa,Shoaib Akhtar,1,2,0,0,0
RV Uthappa,Sohail Tanvir,0,1,0,0,0
RV Uthappa,Swapnil Singh,16,9,1,1,0
RV Uthappa,T Thushara,2,5,0,0,0
RV Uthappa,TA Boult,11,13,1,0,1
RV Uthappa,TG Southee,28,21,4,0,0
RV Uthappa,TK Curran,7,8,0,0,1
RV Uthappa,TM Dilshan,21,9,3,1,0
RV Uthappa,TS Mills,4,2,1,0,0
RV Uthappa,TU Deshpande,10,7,1,0,0
RV Uthappa,UT Yadav,34,37,1,2,2
RV Uthappa,V Shankar,4,3,0,0,0
RV Uthappa,VG Arora,8,6,1,0,1
RV Uthappa,VR Aaron,15,13,2,0,1
RV Uthappa,VRV Singh,4,3,1,0,1
RV Uthappa,VY Mahesh,17,12,0,2,0
RV Uthappa,WD Parnell,7,10,1,0,1
RV Uthappa,Washington Sundar,49,27,5,3,1
RV Uthappa,Y Venugopal Rao,1,3,0,0,1
RV Uthappa,YA Abdulla,13,5,1,1,0
RV Uthappa,YK Pathan,2,6,0,0,1
RV Uthappa,YS Chahal,44,39,2,2,3
RV Uthappa,Yash Dayal,2,5,0,0,0
RV Uthappa,Yuvraj Singh,16,17,1,0,2
RV Uthappa,Z Khan,42,41,5,0,2
Rahmanullah Gurbaz,A Kamboj,6,3,0,1,1
Rahmanullah Gurbaz,Akash Deep,3,6,0,0,0
Rahmanullah Gurbaz,Akash Madhwal,2,3,0,0,0
Rahmanullah Gurbaz,Arjun Tendulkar,4,5,0,0,0
Rahmanullah Gurbaz,Arshdeep Singh,16,11,2,1,0
Rahmanullah Gurbaz,B Kumar,22,19,3,1,1
Rahmanullah Gurbaz,C Green,2,3,0,0,0
Rahmanullah Gurbaz,D Jansen,1,2,0,0,0
Rahmanullah Gurbaz,DJ Willey,6,8,1,0,0
Rahmanullah Gurbaz,DL Chahar,1,4,0,0,1
Rahmanullah Gurbaz,HH Pandya,20,8,0,3,0
Rahmanullah Gurbaz,HV Patel,1,1,0,0,0
Rahmanullah Gurbaz,J Little,14,12,1,1,0
Rahmanullah Gurbaz,JC Archer,3,7,0,0,0
Rahmanullah Gurbaz,JD Unadkat,5,2,1,0,0
Rahmanullah Gurbaz,K Gowtham,1,1,0,0,0
Rahmanullah Gurbaz,KH Pandya,2,4,0,0,0
Rahmanullah Gurbaz,KK Ahmed,5,6,1,0,0
Rahmanullah Gurbaz,KV Sharma,9,7,0,1,1
Rahmanullah Gurbaz,M Jansen,1,4,0,0,1
Rahmanullah Gurbaz,M Theekshana,11,6,0,1,1
Rahmanullah Gurbaz,MA Starc,22,11,4,1,1
Rahmanullah Gurbaz,MG Bracewell,15,6,1,1,0
Rahmanullah Gurbaz,MM Sharma,1,1,0,0,0
Rahmanullah Gurbaz,Mohammed Shami,22,14,2,1,1
Rahmanullah Gurbaz,Mohammed Siraj,13,14,3,0,1
Rahmanullah Gurbaz,NT Ellis,0,5,0,0,2
Rahmanullah Gurbaz,Noor Ahmad,9,5,0,1,1
Rahmanullah Gurbaz,PJ Cummins,15,12,2,1,0
Rahmanullah Gurbaz,PP Chawla,1,2,0,0,1
Rahmanullah Gurbaz,PVD Chameera,4,1,1,0,0
Rahmanullah Gurbaz,PWH de Silva,10,4,2,0,0
Rahmanullah Gurbaz,R Dhawan,4,4,0,0,0
Rahmanullah Gurbaz,Rashid Khan,30,11,3,2,0
Rahmanullah Gurbaz,Ravi Bishnoi,5,7,0,0,0
Rahmanullah Gurbaz,SM Curran,17,8,2,1,0
Rahmanullah Gurbaz,Sandeep Sharma,18,11,1,2,0
Rahmanullah Gurbaz,Shahbaz Ahmed,18,13,1,2,1
Rahmanullah Gurbaz,T Natarajan,7,8,1,0,1
Rahmanullah Gurbaz,TA Boult,0,1,0,0,1
Rahmanullah Gurbaz,Yash Thakur,2,3,0,0,1
Rahmanullah Gurbaz,Yudhvir Singh,9,5,2,0,0
Ramandeep Singh,A Kamboj,7,6,1,0,1
Ramandeep Singh,A Nortje,8,3,1,0,0
Ramandeep Singh,AD Russell,0,1,0,0,1
Ramandeep Singh,AK Markram,3,2,0,0,0
Ramandeep Singh,Akash Deep,1,4,0,0,0
Ramandeep Singh,Ashok Sharma,8,3,2,0,1
Ramandeep Singh,C Green,2,2,0,0,0
Ramandeep Singh,CV Varun,6,6,0,0,0
Ramandeep Singh,DS Rathi,1,1,0,0,0
Ramandeep Singh,E Malinga,2,4,0,0,1
Ramandeep Singh,Fazalhaq Farooqi,14,6,1,1,0
Ramandeep Singh,GF Linde,1,4,0,0,1
Ramandeep Singh,Gurjapneet Singh,4,1,1,0,0
Ramandeep Singh,HH Pandya,6,4,0,0,0
Ramandeep Singh,HV Patel,8,5,0,1,1
Ramandeep Singh,Harsh Dubey,12,3,0,2,1
Ramandeep Singh,I Sharma,2,2,0,0,1
Ramandeep Singh,J Overton,20,11,2,1,0
Ramandeep Singh,JJ Bumrah,11,9,0,1,1
Ramandeep Singh,JR Hazlewood,1,2,0,0,0
Ramandeep Singh,K Rabada,9,5,0,1,0
Ramandeep Singh,KK Ahmed,5,2,1,0,0
Ramandeep Singh,KR Sen,1,1,0,0,0
Ramandeep Singh,LS Livingstone,2,3,0,0,0
Ramandeep Singh,M Jansen,7,3,0,1,0
Ramandeep Singh,M Markande,9,5,0,1,0
Ramandeep Singh,M Pathirana,3,3,0,0,0
Ramandeep Singh,M Prasidh Krishna,0,1,0,0,1
Ramandeep Singh,M Theekshana,7,4,0,1,1
Ramandeep Singh,MJ Santner,7,4,0,1,1
Ramandeep Singh,Mohammed Siraj,17,5,1,2,0
Ramandeep Singh,N Thushara,6,3,1,0,0
Ramandeep Singh,Nithish Kumar Reddy,3,4,0,0,0
Ramandeep Singh,Noor Ahmad,4,5,0,0,0
Ramandeep Singh,PJ Cummins,11,5,1,1,1
Ramandeep Singh,PWH de Silva,1,4,0,0,0
Ramandeep Singh,Prince Yadav,1,4,0,0,0
Ramandeep Singh,R Ravindra,2,2,0,0,0
Ramandeep Singh,RA Jadeja,6,8,0,0,0
Ramandeep Singh,Rashid Khan,1,1,0,0,0
Ramandeep Singh,Ravi Bishnoi,7,6,1,0,1
Ramandeep Singh,SN Thakur,1,1,0,0,0
Ramandeep Singh,SP Narine,4,6,0,0,0
Ramandeep Singh,Shahbaz Ahmed,4,5,0,0,0
Ramandeep Singh,Shivang Kumar,6,3,1,0,0
Ramandeep Singh,Suyash Sharma,1,2,0,0,0
Ramandeep Singh,TA Boult,9,5,0,1,0
Ramandeep Singh,V Puthur,6,3,1,0,0
Ramandeep Singh,VR Iyer,2,3,0,0,0
Ramandeep Singh,YS Chahal,0,1,0,0,1
Ramandeep Singh,Yash Dayal,7,4,1,0,0
Ramandeep Singh,Yash Raj Punja,2,7,0,0,1
Ramandeep Singh,Yash Thakur,10,2,1,1,0
Ramandeep Singh,Yudhvir Singh,15,4,0,2,0
Rashid Khan,A Badoni,2,2,0,0,0
Rashid Khan,A Nortje,3,5,0,0,0
Rashid Khan,AD Russell,1,1,0,0,0
Rashid Khan,AR Patel,19,15,2,0,1
Rashid Khan,AS Joseph,0,1,0,0,1
Rashid Khan,Akash Madhwal,1,1,0,0,0
Rashid Khan,Arshdeep Singh,1,4,0,0,2
Rashid Khan,Ashwani Kumar,0,5,0,0,2
Rashid Khan,Avesh Khan,21,14,3,0,0
Rashid Khan,B Kumar,12,7,0,1,1
Rashid Khan,BA Stokes,3,3,0,0,0
Rashid Khan,C Green,16,10,0,2,0
Rashid Khan,CH Morris,0,1,0,0,1
Rashid Khan,CJ Jordan,52,18,4,5,1
Rashid Khan,CV Varun,1,1,0,0,0
Rashid Khan,DJ Bravo,26,18,2,1,1
Rashid Khan,DL Chahar,16,8,2,1,0
Rashid Khan,DR Sams,1,1,0,0,0
Rashid Khan,G Coetzee,4,3,0,0,0
Rashid Khan,HV Patel,7,9,0,0,1
Rashid Khan,I Sharma,3,2,0,0,0
Rashid Khan,JA Duffy,6,5,0,1,1
Rashid Khan,JC Archer,16,11,1,1,1
Rashid Khan,JD Unadkat,7,9,0,0,2
Rashid Khan,JJ Bumrah,5,9,0,0,4
Rashid Khan,JP Behrendorff,13,5,1,1,0
Rashid Khan,JR Hazlewood,9,4,0,1,0
Rashid Khan,K Kartikeya,30,9,0,5,0
Rashid Khan,K Khejroliya,1,2,0,0,1
Rashid Khan,K Rabada,11,7,1,1,2
Rashid Khan,KA Pollard,2,6,0,0,0
Rashid Khan,KH Pandya,6,7,0,0,0
Rashid Khan,KK Ahmed,2,4,0,0,0
Rashid Khan,KMA Paul,0,1,0,0,1
Rashid Khan,KR Sen,3,3,0,0,0
Rashid Khan,KV Sharma,11,3,1,1,0
Rashid Khan,Kuldeep Yadav,10,7,0,1,0
Rashid Khan,M Jansen,18,4,0,3,0
Rashid Khan,M Markande,1,4,0,0,0
Rashid Khan,M Pathirana,18,11,2,1,1
Rashid Khan,M Prasidh Krishna,22,6,2,2,1
Rashid Khan,M Theekshana,5,5,0,0,0
Rashid Khan,MJ Santner,4,4,0,0,0
Rashid Khan,Mohammed Shami,3,3,0,0,0
Rashid Khan,Mohammed Siraj,24,16,3,1,0
Rashid Khan,Mukesh Kumar,16,9,2,1,1
Rashid Khan,Mustafizur Rahman,0,4,0,0,2
Rashid Khan,NM Coulter-Nile,9,4,2,0,0
Rashid Khan,Navdeep Saini,1,3,0,0,1
Rashid Khan,Noor Ahmad,7,4,0,1,1
Rashid Khan,O Thomas,0,1,0,0,0
Rashid Khan,PP Chawla,2,4,0,0,0
Rashid Khan,PVSN Raju,6,3,0,1,1
Rashid Khan,R Ashwin,10,5,1,1,0
Rashid Khan,R Shepherd,1,3,0,0,0
Rashid Khan,RA Jadeja,0,2,0,0,0
Rashid Khan,Rasikh Salam,11,4,1,1,1
Rashid Khan,Ravi Bishnoi,11,4,2,0,0
Rashid Khan,S Dube,5,2,1,0,0
Rashid Khan,S Gopal,1,1,0,0,0
Rashid Khan,S Kaul,11,3,1,1,0
Rashid Khan,SL Malinga,1,2,0,0,0
Rashid Khan,SN Thakur,21,12,1,1,1
Rashid Khan,Sandeep Sharma,15,6,1,1,0
Rashid Khan,Shivam Mavi,16,7,1,2,1
Rashid Khan,Suyash Sharma,6,3,1,0,0
Rashid Khan,T Natarajan,2,3,0,0,1
Rashid Khan,T Stubbs,6,2,1,0,0
Rashid Khan,TA Boult,0,1,0,0,1
Rashid Khan,TG Southee,4,7,0,0,1
Rashid Khan,TU Deshpande,28,15,3,2,3
Rashid Khan,VR Aaron,13,4,1,1,0
Rashid Khan,Vijaykumar Vyshak,7,3,0,1,0
Rashid Khan,Yash Dayal,0,2,0,0,1
Rashid Khan,Yash Thakur,0,3,0,0,1
Rasikh Salam,C Green,1,3,0,0,1
Rasikh Salam,CV Varun,1,3,0,0,0
Rasikh Salam,Harshit Rana,5,4,1,0,1
Rasikh Salam,JJ Bumrah,1,1,0,0,0
Rasikh Salam,K Rabada,5,4,0,0,0
Rasikh Salam,KK Ahmed,4,2,1,0,0
Rasikh Salam,KV Sharma,1,3,0,0,0
Rasikh Salam,LH Ferguson,6,4,1,0,0
Rasikh Salam,MA Starc,1,3,0,0,0
Rasikh Salam,Mustafizur Rahman,3,3,0,0,0
Rasikh Salam,RA Bawa,2,1,0,0,0
Rasikh Salam,SN Thakur,0,1,0,0,1
Rasikh Salam,SP Narine,1,3,0,0,0
Rasikh Salam,Sandeep Sharma,1,1,0,0,0
Rasikh Salam,TA Boult,8,2,2,0,0
Rasikh Salam,VG Arora,1,2,0,0,1
Rasikh Salam,WG Jacks,2,2,0,0,0
Ravi Bishnoi,AS Joseph,4,5,1,0,0
Ravi Bishnoi,Akash Madhwal,0,2,0,0,1
Ravi Bishnoi,C Bosch,6,9,0,1,1
Ravi Bishnoi,CV Varun,1,1,0,0,0
Ravi Bishnoi,HV Patel,6,8,0,0,0
Ravi Bishnoi,Harshit Rana,1,2,0,0,1
Ravi Bishnoi,JJ Bumrah,7,5,0,1,0
Ravi Bishnoi,JL Pattinson,1,4,0,0,0
Ravi Bishnoi,JP Behrendorff,2,3,0,0,0
Ravi Bishnoi,KK Ahmed,0,1,0,0,0
Ravi Bishnoi,KV Sharma,0,2,0,0,0
Ravi Bishnoi,Kartik Tyagi,0,2,0,0,1
Ravi Bishnoi,M Prasidh Krishna,1,3,0,0,0
Ravi Bishnoi,MA Starc,0,2,0,0,1
Ravi Bishnoi,MK Lomror,2,3,0,0,0
Ravi Bishnoi,MM Sharma,0,1,0,0,0
Ravi Bishnoi,Mukesh Kumar,1,1,0,0,0
Ravi Bishnoi,PJ Cummins,0,1,0,0,1
Ravi Bishnoi,PP Chawla,1,1,0,0,0
Ravi Bishnoi,Rasikh Salam,1,1,0,0,0
Ravi Bishnoi,SM Curran,3,2,0,0,1
Ravi Bishnoi,SN Thakur,2,2,0,0,1
Ravi Bishnoi,Sakib Hussain,0,1,0,0,1
Ravi Bishnoi,Sandeep Sharma,5,5,1,0,0
Ravi Bishnoi,T Natarajan,1,1,0,0,0
Ravi Bishnoi,TA Boult,0,1,0,0,1
Ravi Singh,MA Starc,4,2,1,0,1
S Anirudha,A Symonds,1,1,0,0,0
S Anirudha,AC Thomas,5,4,0,0,0
S Anirudha,B Kumar,0,2,0,0,1
S Anirudha,Harbhajan Singh,1,3,0,0,1
S Anirudha,Harmeet Singh,2,4,0,0,0
S Anirudha,Iqbal Abdulla,10,11,1,0,0
S Anirudha,JE Taylor,2,3,0,0,1
S Anirudha,JH Kallis,14,8,3,0,1
S Anirudha,KA Pollard,7,5,0,1,0
S Anirudha,L Balaji,7,8,0,0,0
S Anirudha,P Kumar,0,1,0,0,1
S Anirudha,PP Ojha,3,3,0,0,0
S Anirudha,Pankaj Singh,1,1,0,0,0
S Anirudha,R Bhatia,11,10,1,0,0
S Anirudha,RJ Harris,15,7,1,1,1
S Anirudha,RP Singh,8,10,0,1,1
S Anirudha,S Ladda,15,10,0,2,0
S Anirudha,SL Malinga,7,4,1,0,0
S Anirudha,SP Narine,2,3,0,0,0
S Anirudha,SR Watson,11,3,1,1,0
S Anirudha,SW Tait,6,1,0,1,0
S Anirudha,Shakib Al Hasan,1,2,0,0,1
S Anirudha,YK Pathan,7,8,1,0,0
S Aravind,A Nehra,0,1,0,0,1
S Aravind,A Singh,13,5,3,0,0
S Aravind,AJ Tye,4,7,0,0,0
S Aravind,B Kumar,0,1,0,0,0
S Aravind,BA Stokes,1,3,0,0,0
S Aravind,Basil Thampi,2,2,0,0,0
S Aravind,C de Grandhomme,1,1,0,0,0
S Aravind,CR Woakes,4,3,1,0,0
S Aravind,DJ Bravo,0,1,0,0,0
S Aravind,DT Christian,9,6,1,0,0
S Aravind,GB Hogg,0,2,0,0,0
S Aravind,GJ Maxwell,2,5,0,0,1
S Aravind,Imran Tahir,0,1,0,0,0
S Aravind,JD Unadkat,5,4,0,0,0
S Aravind,JP Faulkner,2,5,0,0,1
S Aravind,LH Ferguson,1,1,0,0,0
S Aravind,Pankaj Singh,1,1,0,0,0
S Aravind,RA Jadeja,1,2,0,0,0
S Aravind,RJ Harris,1,1,0,0,0
S Aravind,SJ Srivastava,10,4,2,0,0
S Aravind,VR Aaron,2,1,0,0,0
S Arora,A Kamboj,9,4,0,1,0
S Arora,Arshdeep Singh,7,4,0,1,1
S Arora,Brijesh Sharma,1,1,0,0,0
S Arora,CV Varun,0,2,0,0,0
S Arora,Gurjapneet Singh,5,5,1,0,1
S Arora,HH Pandya,16,4,1,2,0
S Arora,J Overton,6,3,1,0,0
S Arora,JC Archer,7,3,0,1,0
S Arora,JJ Bumrah,8,3,0,1,0
S Arora,JO Holder,9,6,2,0,0
S Arora,K Rabada,6,4,1,0,0
S Arora,Kartik Tyagi,2,3,0,0,0
S Arora,M Jansen,1,3,0,0,0
S Arora,M Prasidh Krishna,1,3,0,0,1
S Arora,Mukesh Choudhary,2,2,0,0,0
S Arora,N Burger,12,7,1,1,0
S Arora,Noor Ahmad,1,3,0,0,0
S Arora,R Shepherd,8,4,0,1,0
S Arora,SP Narine,0,1,0,0,1
S Arora,Sandeep Sharma,5,2,1,0,0
S Arora,Suyash Sharma,1,2,0,0,1
S Arora,TA Boult,6,3,1,0,0
S Arora,TU Deshpande,7,3,0,1,0
S Arora,VG Arora,0,1,0,0,1
S Arora,YS Chahal,1,1,0,0,0
S Badree,AR Patel,0,1,0,0,1
S Badree,Ankit Soni,1,1,0,0,0
S Badree,CR Woakes,0,3,0,0,1
S Badree,GJ Maxwell,5,4,0,0,0
S Badree,Imran Tahir,1,2,0,0,1
S Badree,JD Unadkat,1,6,0,0,1
S Badree,MM Sharma,2,2,0,0,0
S Badree,RA Jadeja,2,2,0,0,1
S Badree,VR Aaron,1,2,0,0,0
S Badrinath,A Kumble,7,10,1,0,2
S Badrinath,A Mishra,18,22,1,0,0
S Badrinath,A Mithun,7,5,1,0,1
S Badrinath,A Nehra,19,21,2,0,1
S Badrinath,A Singh,21,13,3,0,0
S Badrinath,A Symonds,6,10,1,0,0
S Badrinath,AB Agarkar,15,7,1,1,0
S Badrinath,AB Dinda,7,8,0,0,0
S Badrinath,AB McDonald,1,2,0,0,0
S Badrinath,AC Thomas,8,5,1,0,0
S Badrinath,AC Voges,6,4,1,0,0
S Badrinath,AD Mascarenhas,7,5,1,0,0
S Badrinath,AD Mathews,17,8,3,0,0
S Badrinath,AJ Finch,7,4,1,0,0
S Badrinath,AL Menaria,2,6,0,0,0
S Badrinath,AM Nayar,34,22,4,0,0
S Badrinath,AM Salvi,3,3,0,0,0
S Badrinath,AN Ahmed,6,4,1,0,0
S Badrinath,Ankit Sharma,1,2,0,0,0
S Badrinath,Azhar Mahmood,0,2,0,0,1
S Badrinath,B Akhil,1,3,0,0,0
S Badrinath,B Kumar,22,16,3,0,0
S Badrinath,B Lee,7,5,1,0,0
S Badrinath,BA Bhatt,28,17,4,0,0
S Badrinath,BJ Hodge,12,7,0,1,1
